7.39	7.864	2.88644	2.92515
7.4	7.89371	2.88752	2.92635
7.41	7.92353	2.8886	2.92756
7.42	7.95348	2.88969	2.92876
7.43	7.98356	2.89077	2.92996
7.44	8.01376	2.89185	2.93116
7.45	8.04408	2.89293	2.93237
7.46	8.07453	2.89401	2.93357
7.47	8.10511	2.89509	2.93477
7.48	8.13581	2.89618	2.93597
7.49	8.16664	2.89726	2.93717
7.5	8.1976	2.89834	2.93838
7.51	8.22868	2.89942	2.93958
7.52	8.25989	2.90049	2.94078
7.53	8.29123	2.90157	2.94198
7.54	8.32269	2.90265	2.94318
7.55	8.35429	2.90373	2.94438
7.56	8.38602	2.90481	2.94558
7.57	8.41787	2.90588	2.94678
7.58	8.44986	2.90696	2.94798
7.59	8.48197	2.90804	2.94918
7.6	8.51422	2.90911	2.95038
7.61	8.54659	2.91019	2.95157
7.62	8.5791	2.91127	2.95277
7.63	8.61174	2.91234	2.95397
7.64	8.64451	2.91342	2.95517
7.65	8.67741	2.91449	2.95637
7.66	8.71045	2.91556	2.95756
7.67	8.74362	2.91664	2.95876
7.68	8.77692	2.91771	2.95996
7.69	8.81036	2.91878	2.96115
7.7	8.84393	2.91985	2.96235
7.71	8.87764	2.92093	2.96355
7.72	8.91148	2.922	2.96474
7.73	8.94546	2.92307	2.96594
7.74	8.97957	2.92414	2.96713
7.75	9.01382	2.92521	2.96833
7.76	9.04821	2.92628	2.96953
7.77	9.08273	2.92735	2.97072
7.78	9.11739	2.92842	2.97191
7.79	9.15219	2.92949	2.97311
7.8	9.18713	2.93056	2.9743
7.81	9.2222	2.93163	2.9755
7.82	9.25742	2.93269	2.97669
7.83	9.29277	2.93376	2.97788
7.84	9.32826	2.93483	2.97908
7.85	9.3639	2.9359	2.98027
7.86	9.39967	2.93696	2.98146
7.87	9.43558	2.93803	2.98265
7.88	9.47164	2.93909	2.98385
7.89	9.50784	2.94016	2.98504
7.9	9.54417	2.94122	2.98623
7.91	9.58066	2.94229	2.98742
7.92	9.61728	2.94335	2.98861
7.93	9.65405	2.94442	2.9898
7.94	9.69096	2.94548	2.99099
7.95	9.72801	2.94654	2.99218
7.96	9.76521	2.94761	2.99337
7.97	9.80256	2.94867	2.99456
7.98	9.84005	2.94973	2.99575
7.99	9.87768	2.95079	2.99694
8	9.91546	2.95185	2.99813
8.01	9.95339	2.95291	2.99932
8.02	9.99146	2.95397	3.00051
8.03	10.0297	2.95503	3.0017
8.04	10.068	2.95609	3.00289
8.05	10.1066	2.95715	3.00408
8.06	10.1452	2.95821	3.00526
8.07	10.184	2.95927	3.00645
8.08	10.223	2.96033	3.00764
8.09	10.2621	2.96139	3.00882
8.1	10.3014	2.96244	3.01001
8.11	10.3408	2.9635	3.0112
8.12	10.3803	2.96456	3.01238
8.13	10.4201	2.96561	3.01357
8.14	10.4599	2.96667	3.01476
8.15	10.4999	2.96773	3.01594
8.16	10.5401	2.96878	3.01713
8.17	10.5804	2.96984	3.01831
8.18	10.6209	2.97089	3.0195
8.19	10.6615	2.97194	3.02068
8.2	10.7023	2.973	3.02187
8.21	10.7433	2.97405	3.02305
8.22	10.7843	2.9751	3.02423
8.23	10.8256	2.97616	3.02542
8.24	10.867	2.97721	3.0266
8.25	10.9085	2.97826	3.02778
8.26	10.9503	2.97931	3.02897
8.27	10.9921	2.98036	3.03015
8.28	11.0342	2.98142	3.03133
8.29	11.0763	2.98247	3.03251
8.3	11.1187	2.98352	3.0337
8.31	11.1612	2.98457	3.03488
8.32	11.2038	2.98562	3.03606
8.33	11.2467	2.98666	3.03724
8.34	11.2896	2.98771	3.03842
8.35	11.3328	2.98876	3.0396
8.36	11.3761	2.98981	3.04078
8.37	11.4195	2.99086	3.04196
8.38	11.4632	2.9919	3.04314
8.39	11.5069	2.99295	3.04432
8.4	11.5509	2.994	3.0455
8.41	11.595	2.99504	3.04668
8.42	11.6393	2.99609	3.04786
8.43	11.6837	2.99714	3.04904
8.44	11.7283	2.99818	3.05022
8.45	11.773	2.99923	3.0514
8.46	11.818	3.00027	3.05257
8.47	11.8631	3.00131	3.05375
8.48	11.9083	3.00236	3.05493
8.49	11.9537	3.0034	3.05611
8.5	11.9993	3.00444	3.05728
8.51	12.0451	3.00549	3.05846
8.52	12.091	3.00653	3.05964
8.53	12.1371	3.00757	3.06081
8.54	12.1833	3.00861	3.06199
8.55	12.2298	3.00965	3.06317
8.56	12.2764	3.01069	3.06434
8.57	12.3231	3.01173	3.06552
8.58	12.3701	3.01277	3.06669
8.59	12.4172	3.01381	3.06787
8.6	12.4644	3.01485	3.06904
8.61	12.5119	3.01589	3.07022
8.62	12.5595	3.01693	3.07139
8.63	12.6073	3.01797	3.07256
8.64	12.6552	3.01901	3.07374
8.65	12.7034	3.02005	3.07491
8.66	12.7517	3.02108	3.07608
8.67	12.8001	3.02212	3.07726
8.68	12.8488	3.02316	3.07843
8.69	12.8976	3.02419	3.0796
8.7	12.9466	3.02523	3.08077
8.71	12.9958	3.02626	3.08195
8.72	13.0451	3.0273	3.08312
8.73	13.0947	3.02833	3.08429
8.74	13.1444	3.02937	3.08546
8.75	13.1943	3.0304	3.08663
8.76	13.2443	3.03144	3.0878
8.77	13.2945	3.03247	3.08897
8.78	13.345	3.0335	3.09014
8.79	13.3956	3.03454	3.09131
8.8	13.4463	3.03557	3.09248
8.81	13.4973	3.0366	3.09365
8.82	13.5484	3.03763	3.09482
8.83	13.5997	3.03866	3.09599
8.84	13.6512	3.03969	3.09716
8.85	13.7029	3.04072	3.09833
8.86	13.7547	3.04175	3.0995
8.87	13.8068	3.04278	3.10067
8.88	13.859	3.04381	3.10183
8.89	13.9114	3.04484	3.103
8.9	13.964	3.04587	3.10417
8.91	14.0167	3.0469	3.10534
8.92	14.0697	3.04793	3.1065
8.93	14.1228	3.04896	3.10767
8.94	14.1762	3.04998	3.10884
8.95	14.2297	3.05101	3.11
8.96	14.2834	3.05204	3.11117
8.97	14.3372	3.05306	3.11233
8.98	14.3913	3.05409	3.1135
8.99	14.4456	3.05512	3.11466
9	14.5	3.05614	3.11583
9.01	14.5546	3.05717	3.11699
9.02	14.6095	3.05819	3.11816
9.03	14.6645	3.05921	3.11932
9.04	14.7197	3.06024	3.12049
9.05	14.775	3.06126	3.12165
9.06	14.8306	3.06229	3.12281
9.07	14.8864	3.06331	3.12398
9.08	14.9424	3.06433	3.12514
9.09	14.9985	3.06535	3.1263
9.1	15.0549	3.06638	3.12747
9.11	15.1114	3.0674	3.12863
9.12	15.1681	3.06842	3.12979
9.13	15.2251	3.06944	3.13095
9.14	15.2822	3.07046	3.13211
9.15	15.3395	3.07148	3.13327
9.16	15.397	3.0725	3.13444
9.17	15.4547	3.07352	3.1356
9.18	15.5126	3.07454	3.13676
9.19	15.5707	3.07556	3.13792
9.2	15.629	3.07658	3.13908
9.21	15.6875	3.07759	3.14024
9.22	15.7462	3.07861	3.1414
9.23	15.8051	3.07963	3.14256
9.24	15.8641	3.08065	3.14372
9.25	15.9234	3.08166	3.14487
9.26	15.9829	3.08268	3.14603
9.27	16.0426	3.0837	3.14719
9.28	16.1025	3.08471	3.14835
9.29	16.1626	3.08573	3.14951
9.3	16.2229	3.08674	3.15067
9.31	16.2834	3.08776	3.15182
9.32	16.344	3.08877	3.15298
9.33	16.4049	3.08979	3.15414
9.34	16.466	3.0908	3.15529
9.35	16.5273	3.09181	3.15645
9.36	16.5888	3.09283	3.15761
9.37	16.6506	3.09384	3.15876
9.38	16.7125	3.09485	3.15992
9.39	16.7746	3.09586	3.16107
9.4	16.8369	3.09687	3.16223
9.41	16.8995	3.09789	3.16338
9.42	16.9622	3.0989	3.16454
9.43	17.0251	3.09991	3.16569
9.44	17.0883	3.10092	3.16685
9.45	17.1517	3.10193	3.168
9.46	17.2152	3.10294	3.16916
9.47	17.279	3.10395	3.17031
9.48	17.343	3.10496	3.17146
9.49	17.4072	3.10596	3.17262
9.5	17.4716	3.10697	3.17377
9.51	17.5363	3.10798	3.17492
9.52	17.6011	3.10899	3.17607
9.53	17.6661	3.11	3.17723
9.54	17.7314	3.111	3.17838
9.55	17.7969	3.11201	3.17953
9.56	17.8626	3.11302	3.18068
9.57	17.9285	3.11402	3.18183
9.58	17.9946	3.11503	3.18298
9.59	18.0609	3.11603	3.18413
9.6	18.1275	3.11704	3.18528
9.61	18.1942	3.11804	3.18643
9.62	18.2612	3.11905	3.18758
9.63	18.3284	3.12005	3.18873
9.64	18.3958	3.12105	3.18988
9.65	18.4635	3.12206	3.19103
9.66	18.5313	3.12306	3.19218
9.67	18.5994	3.12406	3.19333
9.68	18.6677	3.12507	3.19448
9.69	18.7362	3.12607	3.19563
9.7	18.8049	3.12707	3.19678
9.71	18.8739	3.12807	3.19792
9.72	18.943	3.12907	3.19907
9.73	19.0124	3.13007	3.20022
9.74	19.0821	3.13107	3.20137
9.75	19.1519	3.13207	3.20251
9.76	19.222	3.13307	3.20366
9.77	19.2922	3.13407	3.20481
9.78	19.3627	3.13507	3.20595
9.79	19.4335	3.13607	3.2071
9.8	19.5044	3.13707	3.20824
9.81	19.5756	3.13807	3.20939
9.82	19.647	3.13906	3.21053
9.83	19.7187	3.14006	3.21168
9.84	19.7905	3.14106	3.21282
9.85	19.8626	3.14206	3.21397
9.86	19.935	3.14305	3.21511
9.87	20.0075	3.14405	3.21626
9.88	20.0803	3.14504	3.2174
9.89	20.1533	3.14604	3.21854
9.9	20.2265	3.14704	3.21969
9.91	20.3	3.14803	3.22083
9.92	20.3737	3.14902	3.22197
9.93	20.4476	3.15002	3.22311
9.94	20.5218	3.15101	3.22426
9.95	20.5962	3.15201	3.2254
9.96	20.6708	3.153	3.22654
9.97	20.7457	3.15399	3.22768
9.98	20.8208	3.15498	3.22882
9.99	20.8961	3.15598	3.22996
10	20.9717	3.15697	3.23111
